日の出,[ひので],◎,6260.1,"【名词】
1.日出。
2.旭日东升之势。
3.日本东京都的地名。
","日の出の勢い。
旭日东升之势。",6260.2
日の丸,[ひのまる],◎,6261.1,"【名词】
1.太阳形。（太陽をかたどった赤色や金色の丸。古くから、扇や旗さし物などに用いられた。）
2.太阳旗，日本国旗。（白地に、太陽をかたどった赤い丸を描いた旗。日の丸の旗。）
",,
火花,[ひばな],①,6262.1,"【名词】
1.火花。
2.火星。
","火花を散らす。
火花四溅。激烈相争。",6262.2
雲雀,[ひばり],◎,6263.1,"【名词】
1.云雀。（すずめよりやや大きく、茶色に黒のはん点がある。春、空の高いところでさえずる。）
",,
批判,[ひはん],◎,6264.1,"【名·他动词·サ变/三类】
1.批判；批评；评论。
2.指正
","自己批判。
自我批评。",6264.2
日日1,[ひにち],◎,6265.1,"【名词】
1.天数，日数，时日，日子。（日数。）
2.日期。（ひどり。期日。）
3.同：日にち
","このカステラは日日がたっている。
这蛋糕有些日子了。",6265.2
日日2,[ひび],①,6266.1,"【名词】
1.天天，每天。（毎日。にちにち。）
","充実した日日を送る。
过充实的日子。",6266.2
皹1,[あかぎれ],◎,6267.1,"【名词】
1.由于天气寒冷而导致皮肤干燥、龟裂、开裂等现象。（寒さで、手足の皮膚が乾燥して荒れ、割れ目ができること。また、その割れ目。）
","あかぎれの手が痛む。
裂开的手很疼。",6267.2
皹2,[ひび],②,6268.1,"【名词】
1.由于天气寒冷而导致皮肤干燥、龟裂、开裂等现象。（寒さで、手足の皮膚が乾燥して荒れ、割れ目ができること。また、その割れ目。）
","手に皹が切れた。
手皴了。",6268.2
罅,[ひび],②,6269.1,"【名词】
1.（陶瓷器、玻璃等的）裂纹，裂痕，裂缝，裂口。
2.（人际关系）发生裂痕。
3.（身体）发生毛病，受损伤。
","茶碗に罅が入っている。
碗上有一道璺。",6269.2
響き,[ひびき],◎,6270.1,"【名词】
1.响声。
2.回声，回音，回响；音响（效果）。
3.振响，振动。
4.听到时的感觉，反应，反响。
","鐘の響き。
钟声。钟声的余音。",6270.2
響く,[ひびく],②,6271.1,"【自动词·五段/一类】
1.响。
2.回响，震响。
3.余音缭绕。
4.影响。
5.扬名，闻名。
6.受感动。
","砲声が響く。
炮声轰隆隆响。",6271.2
批評,[ひひょう],◎,6272.1,"【名·他动词·サ变/三类】
1.批评，论，影评。就事物的善恶、优劣、是非等进行思考，并对其价值作出评价。
","A氏の新作を批評する。
评论A先生的新作。",6272.2
備品,[びひん],◎,6273.1,"【名词】
1.备品，备件。（備え付けてある品物。）
",,
皮膚,[ひふ],①或◎,6274.1,"【名词】
1.皮肤。
","皮膚病。
皮肤病。",6274.2
疲弊,[ひへい],◎,6275.1,"【名词】
1.疲敝，凋敝。
2.疲惫，非常疲乏。
","財政の疲弊。
财政的疲敝。",6275.2
備忘,[びぼう],◎,6276.1,"【名词】
1.备忘
",,
非凡,[ひぼん],◎,6277.1,"【名词】
1.【形动】 ;非凡，超过一般，不平常。（平凡でないこと。普通より特にすぐれていること。また、そのさま。）
","非凡な才能。
非凡的才能。",6277.2
向日葵,[ひまわり],②,6278.1,"【名词】
1.向日葵，葵花。菊科一年生草本植物，高约两米。种子可食用或榨油。
","向日葵の種。
葵花籽。",6278.2
肥満,[ひまん],◎,6279.1,"【自动词·サ变/三类】
1.肥胖。（体が肥えふとること。）
","肥満児。
肥胖儿童。",6279.2
秘密,[ひみつ],◎,6280.1,"【名词】
1.秘密，机密。
","秘密を守る。
保密。",6280.2
微妙,[びみょう],◎,6281.1,"【形容动词/ナ形容词】
1.微妙。
","微妙な感情。
微妙的感情。",6281.2
姫,[ひめ],①,6282.1,"【名词】
1.姑娘。（女子の美称。）
2.姑娘，小姐，公主。（貴人の娘。）
3.小，可爱的'。（小さくてかわいい。）
",,
悲鳴,[ひめい],◎,6283.1,"【自动词·サ变/三类】
1.恐惧惊讶时的惨叫，惊叫声。
2.哀鸣，悲鸣。
","悲鳴をあげる。
惊叫。尖叫。叫苦。",6283.2
秘める,[ひめる],②,6284.1,"【他动词·一段/二类】
1.隐秘，隐藏，隐瞒。
","心に秘める。
藏在心里。",6284.2
罷免,[ひめん],◎,6285.1,"【名词】
1.【他动·三类】 ;罢免。（職務をやめさせること。免職。）
","大臣を罷免する。
罢免大臣。",6285.2
紐,[ひも],◎,6286.1,"【名词】
1.细绳；带（子）；带。（物を束ねまたは結びつなぐ太い糸。また細い布·革など。ひぼ。）
2.ひも按由细到粗的顺序可以是“线”“细绳”“粗绳”“索或绳”“缆”。 ;ひもは細いものから太いものへ順に“线”（いと）、“细绳”（細いひも），“粗绳”（太いひも）、“索”“绳索”（なわ）、“缆”（ロープ）を用いる。
3.条件。（そのことの裏側にあるよくない条件。）
4.情夫。（女を働かせて金銭をみつがせている情夫。）
","靴の紐。
鞋带。",6286.2
日持ち,[ひもち],◎,6287.1,"【名词】
1.(食物等的)耐存(程度)
2.[ 日保ち;日持ち ]
","日持ちのいい菓子。
经放的点心。",6287.2
干物1,[ひもの],③或◎,6288.1,"【名词】
1.干物，干透了东西。
2.干货，干物，把生的或者盐渍后的鱼、虾、贝类晒干制成的东西。
","貝柱の干物。
干贝。",6288.2
冷や,[ひや],◎,6289.1,"【名词】
1.凉酒，冷酒。（冷や酒。）
2.凉水。（冷や水。）
","冷（や）で飲む。
喝凉的。",6289.2
冷やかす,[ひやかす],③,6290.1,"【他动词·五段/一类】
1.冷却，使……凉。
2.嘲弄，戏弄，嘲笑，开玩笑，愚弄。
3.只询价不买。
","皆からさんざん冷やかされた。
被大家狠狠地戏弄了一顿。",6290.2
飛躍,[ひやく],◎,6291.1,"【自动词·サ变/三类】
1.跳跃，腾跃。（飛び上がること。跳躍。）
2.活跃。飞跃，跃进。（大きく発展して活躍すること。また、急速に進歩·向上すること。）
3.飞跃，超越，不连贯。（順序や段階をふまずに、急にとびはなれたところに移ること。）
","スキーの飛躍競技。
滑雪跳跃竞赛。",6291.2
百,[ひゃく],②,6292.1,"【名词】
1.百，一百；许多，好几百。
",,
百姓1,[ひゃくしょう],③,6293.1,"【名词】
1.农民，庄稼人。
","百姓をする。
务农。",6293.2
百姓2,[ひゃくせい],◎,6294.1,"【名词】
1.百姓；黎民百姓，一般人民。（一般人民。庶民。公民。ひゃくしょう。）
","これが百姓と貴族の差だ。
这就是百姓和贵族的差距。",6294.2
白檀,[びゃくだん],②或◎,6295.1,"【名词】
1.檀香，白檀。
",,
百聞,[ひゃくぶん],◎,6296.1,"【名词】
1.百闻。（何度も聞くこと。）
","百聞は一見に如かず。
百闻不如一见。",6296.2
日焼け,[ひやけ],◎,6297.1,"【名·自动词·サ变/三类】
1.晒干。
2.晒黑。
",,
冷やす,[ひやす],②,6298.1,"【他动词·五段/一类】
1.镇，冰，冰镇；拔。（ひえるようにする。つめたくする。）
2.使……冷静。（冷静な状態にする。）
3.使发抖，使吃惊。（心胆を寒からしめる。ぞっとさせる。）
","頭を冷やす。
冷敷脑门儿。使头脑冷静下来。",6298.2
冷ややか,[ひややか],②,6299.1,"【形容动词/ナ形容词】
1.冷，凉。
2.冷淡，冷冰冰。
3.冷静。
","冷ややかな風。
凉风。",6299.2
比喩,[ひゆ],①,6300.1,"【名词】
1.比喻。模仿相似的事物加以说明。
","適切な比喩
恰当的比喻",6300.2
費用,[ひよう],①,6301.1,"【名词】
1.费用，开支，经费。
","旅行の費用。
旅行费用。",6301.2
美容,[びよう],◎,6302.1,"【名词】
1.美貌，美丽的容貌，美容。（顔や体つきを美しくすること。）
","美容院。
美容院。",6302.2
病院,[びょういん],◎,6303.1,"【名词】
1.医院，病院。
","病院に通う。
上医院。",6303.2
表音,[ひょうおん],◎,6304.1,"【名词】
1.〈语〉表音，标音。（音をあらわすこと。）
",,
評価,[ひょうか],①,6305.1,"【名·他动词·サ变/三类】
1.估价；评价。
","土地の評価をする。
评定地皮价格。",6305.2
表記,[ひょうき],①或◎,6306.1,"【名词】
1.【他动·三类】 ;表面记载（おもてに書き記すこと。また，その文字。おもて書き）。
2.标明〔明示する〕。
3.写，记载（文字や記号で書き表すこと）。
","表記の住所。
表面所写的住址。",6306.2
病気,[びょうき],◎,6307.1,"【名·自动词·サ变/三类】
1.病，疾病。
2.毛病，习惯。
","病気になる。
生病。害病。",6307.2
表敬,[ひょうけい],◎,6308.1,"【名词】
1.表敬。（敬意をあらわすこと。）
","表敬訪問。
拜会。",6308.2
氷結,[ひょうけつ],◎,6309.1,"【自动词·サ变/三类】
1.结冰，冰冻。
","河が氷結した。
河结冰了。封河了。",6309.2
表決,[ひょうけつ],◎,6310.1,"【他动词·サ变/三类】
1.表决。
","議案を表決に付する。
把议案提交表决。",6310.2
表現,[ひょうげん],③或◎,6311.1,"【名·他动词·サ变/三类】
1.表现；表达。
","作者の意図がよく表現されている。
作者的意图得到充分表现。",6311.2
標高,[ひょうこう],◎,6312.1,"【名词】
1.〈地〉标高，海拔。
",,
氷山,[ひょうざん],①,6313.1,"【名词】
1.冰山，浮冰。
","氷山の一角。
冰山的一角。整体中的一小部分。",6313.2
拍子,[ひょうし],③,6314.1,"【名词】
1.事物的状态、态势等。
2.拍子。
3.拍，节拍。
4.……的时候。
","拍子に合わせる。
合拍子。",6314.2
表紙,[ひょうし],◎或③,6315.1,"【名词】
1.封面，封皮。书本或账簿等的最外侧一层，用于保护、装饰或提示内容等，多以厚纸、革、布等制成。
",,
表示,[ひょうじ],◎或①,6316.1,"【名·他动词·サ变/三类】
1.表示，表达，表明。
","意思表示。
表明态度。",6316.2
標識,[ひょうしき],◎,6317.1,"【名词】
1.标志，标记。
2.标识。
","標識灯。
信标灯。标灯。",6317.2
描写,[びょうしゃ],◎,6318.1,"【名·他动词·サ变/三类】
1.描写，描绘，描画，描述。
","心理描写。
心理描写。",6318.2
病弱,[びょうじゃく],◎,6319.1,"【名词】
1.【形动】 ;病弱，虚弱。（からだが弱く病気がちであること。また、そのさま。）
","病弱の身。
病弱的身体。",6319.2
標準,[ひょうじゅん],◎,6320.1,"【名词】
1.比较，判断的依据或准则。
2.平均或普通程度。
","標準に合わない。
不合标准。",6320.2
表彰,[ひょうしょう],◎,6321.1,"【名·他动词·サ变/三类】
1.表扬，表彰。
","人命救助で表彰された。
由于救了人受到表扬。",6321.2
表情,[ひょうじょう],③,6322.1,"【名词】
1.表情。
2.社会的动向，实际情况。
",,
病状,[びょうじょう],◎,6323.1,"【名词】
1.病情，病状，病况。
","病状が悪化する。
病情恶化",6323.2
表する,[ひょうする],③,6324.1,"【名·他动词·サ变/三类】
1.表示，表达。
","敬意を表する。
表示敬意。",6324.2
評する,[ひょうする],③,6325.1,"【他动词·サ变/三类】
1.批评，评论；评价。（長所や短所を指摘する；評価する。）
","人物を評する。
评价人物。",6325.2
氷雪,[ひょうせつ],◎,6326.1,"【名词】
1.冰雪。（こおりとゆき。）
2.清白高洁，冰清玉洁。（心情の潔白廉直なさま。）
","氷雪に閉される。
被冰雪封住。",6326.2
剽窃,[ひょうせつ],◎,6327.1,"【名·他动词·サ变/三类】
1.剽窃，抄袭。
","あの小説はチェーホフの剽窃だ。
那部小说是剽窃契诃夫的。",6327.2
表層,[ひょうそう],◎,6328.1,"【名词】
1.表层。（表面の層。うわべ。）
","表層雪崩。
表层雪崩。",6328.2
瓢箪,[ひょうたん],③,6329.1,"【名词】
1.〈植〉葫芦。（ウリ科の一年草。ユウガオの変種。茎は長く伸び、巻きひげで他物にからまる。葉は心臓形。花は白色。果実は中間部がくびれ、熟すと果皮が硬くなる。観賞用·日除け用に植える。実を容器にする。［季］秋。）
2.将葫芦的挖去瓤后用于盛酒等的容器。（（1）のよく熟した果実の中身をくりぬき、十分に乾燥させたもの。酒·水や七味唐辛子の容器とする。ひさご。ふくべ。）
",,
評定1,[ひょうじょう],③或◎,6330.1,"【名·他动词·サ变/三类】
1.评定。（人々が集まって相談してきめること。）
","小田原評定。
迟迟决定不下来。议而不决。",6330.2
評定2,[ひょうてい],◎,6331.1,"【名·他动词·サ变/三类】
1.评定。（相談して定めること。ひょうじょう、価値や品質を調べて、評価を定めること。）
","価格を評定する。
评定价格。",6331.2
氷点,[ひょうてん],①或◎,6332.1,"【名词】
1.冰点。
",,
平等1,[たいら],,6333.1,"【名词】
1.【日本地名】
",,
平等2,[びょうどう],◎,6334.1,"【名·形容动词/ナ形容词】
1.平等，同等，没有差别，大家处于同等地位。
","平等に取扱う。
平等对待。",6334.2
平等3,[だいら],,6335.1,"【名词】
1.【日本地名】
",,
病人,[びょうにん],◎,6336.1,"【名词】
1.病人；病号；病员。（病気にかかっている人。患者。）
",,
漂泊1,[ひょうはく],◎,6337.1,"【名词】
1.【自动·三类】 ;流浪。（所を定めずさまよい歩くこと。さすらうこと。流浪。）
2.漂流，漂荡。（流れただようこと。）
",,
漂白,[ひょうはく],◎,6338.1,"【名·他动词·サ变/三类】
1.漂白。
","漂白剤。
漂白剂。",6338.2
評判,[ひょうばん],◎,6339.1,"【名词】
1.评论，评价，批评；名声，声望，名誉，名气『口』。
2.闻名，著名，有名；出名。
3.风传，传闻；风言风语『成』；轰动。
","評判が悪い。
名声不好。",6339.2
屏風,[びょうぶ],◎,6340.1,"【名词】
1.屏风。連ねて折り畳めるようにした室内用具。部屋を仕切ったり、防風·防寒用とともに、絵や書を書いて装飾用ともする。中世以後、二つを一双として組み合わせ、関連する図柄を描いた。）
","屏風を立てる
立屏风.",6340.2
病弊,[びょうへい],◎,6341.1,"【名词】
1.弊病(同へいがい)
",,
豹変,[ひょうへん],②,6342.1,"【名词】
1.【自他动·三类】 ;豹变，突然改变，骤变。（比喻态度、主张、观点突然改变。也用于批判那些没有气节的人。）
","態度が豹変した。
态度突然改变了。",6342.2
標榜,[ひょうぼう],◎,6343.1,"【名词】
1.标榜，申张，宣称。（善行をほめたたえ、その事実を記した札を立てて世に示すこと。また、その札。主義·主張などをはっきりと掲げ示すこと。）
","民主主義を標榜する。
标榜民主。",6343.2
病没,[びょうぼつ],◎,6344.1,"【名词】
1.【自动·三类】 ;病故，病逝。（病気で死ぬこと。病死。）
",,
標本,[ひょうほん],◎,6345.1,"【名词】
1.标本。(動植物、鉱物などをありのままの姿で見せるため、それらに適当な処理を施して保存できるようにしたもの。)
2.样本。
3.典型。(ある物の見本。)
","昆虫の標本。
昆虫标本。",6345.2
表明,[ひょうめい],◎,6346.1,"【名·他动词·サ变/三类】
1.表明，表示。
","態度を表明する。
表明态度。",6346.2
表面,[ひょうめん],③,6347.1,"【名词】
1.表面。（そとから見える、もののいちばん外がわの面。おもてや前面にあらわれていて、他人の目につくところ。）
","地球の表面。
地球表面。",6347.2
表裏1,[ひょうり],①,6348.1,"【名词】
1.表里。〔表と裏。〕
2.表里，当面和背后。〔表面と内心。〕
","表裏一体。
表里如一。",6348.2
漂流,[ひょうりゅう],◎,6349.1,"【名·自动词·サ变/三类】
1.漂泊。无目的的流浪。
2.漂流。船只等在海上随波漂流。
","嵐にあって，3日間漂流した。
遇到风暴，漂流了三天。",6349.2
評論,[ひょうろん],◎,6350.1,"【名·他动词·サ变/三类】
1.评论，批评。对事物的善恶、价值等加以批评或议论，亦指对此加以记述的文章。
","文芸評論。
文艺评论。",6350.2
肥沃,[ひよく],①,6351.1,"【名词】
1.【形动】 ;肥沃。（土地が肥えていて、農作物がよくできること。また、そのさま。）
","肥沃な土地。
肥沃的土地。",6351.2
日除け,[ひよけ],◎,6352.1,"【名词】
1.遮日；遮阳光；遮阳光的罩篷；遮帘。（直射日光をふせぐために、おおいをつくること。また、そのおおい。）
",,
ひょっと,[ひょっと],◎或①,6353.1,"【副词】
1.忽然，忽地。
2.或许，说不定。
","ひょっと顔を出す。
忽然露面。",6353.2
日和,[ひより],①,6354.1,"【名词】
1.天气。（天候。天気。）
2.晴天，大晴天。（晴れていること。）
3.形势，趋势。（そのことをするのに都合の良い天候。）
","よい日和ですね。
好天气啊。",6354.2
日和見,[ひよりみ],◎,6355.1,"【名词】
1.观察天气，观望形势。（天気のようすを見ること。形勢をうかがうこと。）
2.补充：
3.日和見主義「ひよりみしゅぎ」：由于政治立场经常摇摆不定，被当地传媒冠上“风见鸡”的外号（墙头草的意思）。（自分に都合のよいほうへつこうと、形勢をうかがう態度をとること。機会主義。オポチュニズム。）
",,
平1,[だいら],,6356.1,"【接续词】
1.坪（地名の下に付いて，山間の平地であることを表す）。
","善光寺平
善光寺坪。",6356.2
平3,[へい],①,6357.1,"【名词】
1.平坦。（ひらたいこと。）
2.平安。（穏やかなこと。）
3.平定。（平らげること。）
4.寻常。 （普通。）
5.平氏。（平氏のこと。）
","平地。
平地。",6357.2
平4,[ひら],①,6358.1,"【名词】
1.平。
2.一般。
3.平椀的略语。
4.平入り的略语。
5.平面部分。
6.一个劲地。
","平（の）社員。
普通职员。小职员。",6358.2
平仮名,[ひらがな],③或◎,6359.1,"【名词】
1.平假名。假名的一种，平安初期产生的音节文字之一。是草假名的进一步简体化。开始时主要在女性中间使用，故又称“女手”“女文字”等。
",,
開き1,[びらき],③,6360.1,"【接头/接尾】
1.开。（開くこと。）
2.开放。（開放すること。）
3.开始。（始めること。）
","観音開き。
左右两面开的门。",6360.2
開き2,[ひらき],③,6361.1,"【名词】
1.开。（ひらくこと。あけること。また、あくこと。つぼみのひらくこと。花の咲くこと。）
2.相差，差异，差别，差距，距离；差数。（二つの物事の間の差。）
3.结束，解散。（宴会や祝いごとなどが終わって解散すること。閉会。）
4.（剖腹后取出内脏晾干的）干鱼。（魚などを開いて干したもの。）
","開きの早い花。
开得早的花。",6361.2
開き直る,[ひらきなおる],⑤,6362.1,"【自动词·五段/一类】
1.突然改变态度；将错就错。（急に態度を変えて厳しくなる。覚悟をきめてふてぶてしい態度に変わる。）
","開き直って問いただす。
突然正色讯问。",6362.2
開く1,[あく],◎,6363.1,"【自动词·五段/一类】
1.开，打开；开，打开；隔墙、罩子等被除掉；关闭着的东西开了。
2.开始；开张，开业；开演。
3.有了差距。
","窓が開いている。
窗户开着。",6363.2
開く2,[ひらく],②,6364.1,"【自他·五段/一类】
1.开，开着，打开。
2.打开。
","つぼみが開く。
花蕾绽开。",6364.2
拓く,[ひらく],②,6365.1,"【他动词·五段/一类】
1.开发，开拓。（未開拓の場所·土地などに手を入れて利用できるようにする。開拓する。開墾する。）
","荒れ地を拓く。
开发荒地。",6365.2
平たい,[ひらたい],◎,6366.1,"【形容词/イ形容词】
1.平易，简明，浅易，浅显。简单，易懂。
2.平，平坦，扁，扁平。开阔且没有高低凹凸。
","平たい石。
扁石头。",6366.2
ひらひら,[ひらひら],①,6367.1,"【副词·自动词·サ变/三类】
1.飘飘，翩翩，飘动，飘扬，飘荡，摆动。
","木の葉が風にひらひらと散る。
树叶随风飘落。",6367.2
比目魚,[ひらめ],◎,6368.1,"【名词】
1.比目鱼
2.[ 平目;比目魚 ]
",,
閃かす,[ひらめかす],④,6369.1,"【他动词·五段/一类】
1.使闪光、使闪烁。（一瞬の間光らせる。）
2.招展。使旗帜等随风飘扬。（旗などをひらひらさせる。）
3.展现、夸示。显示优秀的能力、知识。（すぐれた能力·知識などをちらっと見せる。）
","白刃を閃かすして切り込む。
挥舞银光闪闪的刀冲进去。",6369.2
閃き,[ひらめき],◎,6370.1,"【名词】
1.闪耀，闪烁。（瞬間的な鋭い光。閃光。）
2.闪现，突然的想法。（鋭敏な頭の働き。すぐれた思い付きや直感。）
","白刃の閃き。
白刃的闪光。",6370.2
閃く,[ひらめく],③,6371.1,"【自动词·五段/一类】
1.闪耀，闪烁。
2.（旗帜等）飘动，飘扬。
3.闪现，忽然想出。
","稲妻が閃く。
打闪。",6371.2
ひらりと,[ひらりと],②或③,6372.1,"【副词】
1.敏捷地。轻轻地。（軽やかに。すばやく。）
","ひらりと馬にまたがる。
纵身上马。",6372.2
比率,[ひりつ],◎,6373.1,"【名词】
1.比率，比例。
","本校生の男女の比率は3対2です。
本校学生男女的比率为三比二。",6373.2
ひりひり,[ひりひり],①,6374.1,"【副词·自动词·サ变/三类】
1.火辣辣；日晒及擦伤等使皮肤刺痛状。
2.辣乎乎；辣得慌。
","擦りむいた所がまだひりひり（と）する。
擦伤的地方还火辣辣地痛。",6374.2
微粒子,[びりゅうし],②,6375.1,"【名词】
1.微粒，粒子。（粒状の微小なもの。）
","微粒子現象。
微粒子现象。",6375.2
肥料,[ひりょう],①,6376.1,"【名词】
1.肥料。施与土壤、植物，使土壤肥沃并有助于植物生长的物质。（土壌をこやし、植物の生育に役立って増収をもたらす効果をもつ土壌·植物に施す物質。窒素·リン·カリウムは肥料の三要素と呼ばれ重要である。こやし。こえ。）
",,
微量,[びりょう],◎,6377.1,"【名词】
1.微量，少量，极少的量。
",,
微力,[びりょく],①或◎,6378.1,"【名·形容动词/ナ形容词】
1.微薄；微力，绵薄。
","微力ながら協力する。
愿尽微力相助。",6378.2
昼,[ひる],②,6379.1,"【名词】
1.白天，白昼；中午，正午；午饭，中饭，晌饭。
","もうじき昼だ。
天快晌午了。",6379.2
蛭,[ひる],①,6380.1,"【名词】
1.蛭，水蛭，蚂蟥，马鳖。（ヒル綱の環形動物の総称。池沼·水田·森林や海にすみ、他の動物から吸血したり寄生したりする。体は扁平または円筒形で細長く、環節は34個あり、前後端の腹面に吸盤をもつ。雌雄同体。）
",,
比類,[ひるい],①,6381.1,"【名词】
1.伦比，可以比拟。（くらべるもの。たぐい。）
","比類のない名作。
无与伦比的名作。",6381.2
翻す1,[ひるがえす],③,6382.1,"【他动词·五段/一类】
1.翻过来，翻转。迅速地呈现出反面。
2.翩翩起舞。使身体跳舞般的飞动。
3.使飘动，使飘扬。风使旗帜飘动。
4.幡然改变，突然改变。改变态度，意见加以反对或表示反对。
","手のひらを翻す。
翻过手掌。突然改变态度。",6382.2
昼間1,[ちゅうかん],◎,6383.1,"【名词】
1.白天。
",,
昼間2,[ひるま],③,6384.1,"【名词】
1.白天，白日，昼间。
",,
怯む,[ひるむ],②,6385.1,"【自动词·五段/一类】
1.畏惧，害怕。（おじけづいてしりごみする。気後れする。）
2.（手足）发软，麻痹。（手足がなえる。しびれる。）
","相手を見て一瞬怯んだ。
看到对手一瞬间怯阵了。",6385.2
鰭,[ひれ],②,6386.1,"【名词】
1.鳍。（魚類や水生哺乳類の遊泳のための器官。魚類では体の正中線上にあって対をなさない背びれ·しりびれ·尾びれと、体側にあって対をなす胸びれ·腹びれがある。）
","尾鰭。
尾鳍。",6386.2
比例,[ひれい],◎,6387.1,"【名·自动词·サ变/三类】
1.举例比较。
2.比例，正比。
3.成比例，相称。
","働きに比例した報酬を払う。
按劳动的多少付给报酬。",6387.2
非礼,[ひれい],◎或①,6388.1,"【名词】
1.【形动】 ;非礼，无礼，不礼貌，失礼。（礼儀にそむくこと。また、そのさま。）
",,
披瀝,[ひれき],◎,6389.1,"【名·他动词·サ变/三类】
1.披沥，吐露。（心の中を包み隠さずに打ち明けること。）
","本心を披瀝する。
吐露真心话。",6389.2
卑劣,[ひれつ],◎,6390.1,"【形容动词/ナ形容词】
1.卑劣，恶劣，卑鄙。
","卑劣な手段。
卑鄙的手段。",6390.2
平伏す,[ひれふす],③,6391.1,"【自动词·五段/一类】
1.跪拜。（顔が地面に付きそうになるほど身を低くして頭を下げる。平伏する。）
","床に平伏して謝る。
叩首求饶。",6391.2
広い,[ひろい],②,6392.1,"【形容词/イ形容词】
1.宽阔。
2.广泛。
3.宽广。
4.放开的。
5.宽松的。
","広い野原。
辽阔的原野。",6392.2
拾う,[ひろう],◎,6393.1,"【他动词·五段/一类】
1.拾，捡。
2.挑出，选出，拣出。
3.弄到手，意外地得到，接。
","小麦の落穂（おちぼ）を拾う。
捡麦穗。",6393.2
披露,[ひろう],①,6394.1,"【名·他动词·サ变/三类】
1.宣布。
","結婚の披露をする。
举行婚礼。宣布结婚。",6394.2
疲労,[ひろう],◎,6395.1,"【自动词·サ变/三类】
1.疲劳，疲乏，疲倦，疲惫。
","疲労困憊。
筋疲力尽。疲惫不堪。",6395.2
広がる,[ひろがる],◎,6396.1,"【自动词·五段/一类】
1.扩展，蔓延，传开。
2.变宽，拓宽，舒展，扩大。
3.展现。
","道路が広がる。
道路放宽。",6396.2
広げる,[ひろげる],◎,6397.1,"【他动词·一段/二类】
1.开；打开；翻开；摊开；撑开，张开。（幅や面積を大きくする。巻いたりたたんだりしてある物をのばす。また、たくさんのものを並べて置く）
2.扩大，扩展；［势力、野心］扩张。（範囲や規模を大きくする。拡張する）
","道路を広げる。
扩展道路。",6397.2
広場,[ひろば],①,6398.1,"【名词】
1.广场。（多くの人が集まれる公共の広い場所。）
",,
広広,[ひろびろ],③,6399.1,"【副词】
1.【自动·三类】 ;宽广，辽阔。（非常に広く感じられるさま。）
","広広（と）した庭。
宽敞的院子。",6399.2
広間,[ひろま],①或②,6400.1,"【名词】
1.大厅。
","大広間。
大客厅。",6400.2
広まる,[ひろまる],③,6401.1,"【自动词·五段/一类】
1.扩大；传播，蔓延。
","噂が広まる。
风声传开。",6401.2
広める,[ひろめる],③,6402.1,"【他动词·一段/二类】
1.扩大（范围）。增长。增广。（範囲を広くする。広げる。）
2.传播。弘扬。普及。推广。（ひろく知られるようにする。）
3.宣扬。推广。披露。公布出去。（あまねく行われるようにする。）
","科学知識を広める。
传播科学知识。",6402.2
秘話,[ひわ],①,6403.1,"【名词】
1.秘史，秘密故事。
",,
枇杷,[びわ],①,6404.1,"【名词】
1.枇杷;枇杷树
",,
琵琶,[びわ],①,6405.1,"【名词】
1.〈乐〉琵琶。
",,
卑猥,[ひわい],◎,6406.1,"【形容动词/ナ形容词】
1.下流，猥亵；粗俗，粗鄙。（下品でみだらな·こと（さま）。 ）
","卑猥な冗談。
下流的笑话。",6406.2
日割り,[ひわり],◎,6407.1,"【名词】
1.按日。（給料·支払いなどを1日単位で計算すること。また、その金額。）
2.日程。（ある期間続く仕事·行事などを、その日その日に割り当てること。また、その日程。）
","家賃を日割（り）で払う。
按日付房钱。",6407.2
干割れる,[ひわれる],③或◎,6408.1,"【自动词·一段/二类】
1.干裂，晒裂，裂开。（乾いて割れ目ができる。）
","田が干割れる。
水田干裂。",6408.2
便1,[よすが],①,6409.1,"【名词】
1.寄托。（ゆかり。）
2.依靠。（夫·妻·子など頼みとする相手。）
","思い出のよすがとする。
留做纪念。",6409.2
便2,[べん],①,6410.1,"【名词】
1.方便，交通状况。（都合がよい。）
2.大小便。（排泄物。）
3.随便。（くつろぐこと。）
","バスの便がある。
通公共汽车。",6410.2
便3,[びん],①,6411.1,"【名词】
1.方便；消息，音信；交通运输机关，航空的班次。
","詳細は次の便でお知らせします。
详情下一封信告知。",6411.2
品位,[ひんい],①,6412.1,"【名词】
1.品格，风度；体面。
2.成色。
3.品位。
","品位を保つ。
保持风度。",6412.2
品格,[ひんかく],◎,6413.1,"【名词】
1.品格，品德，人格，品味。（その物から感じられるおごそかさ。品位。）
","品格の備わった人。
品格高尚的人。",6413.2
敏活,[びんかつ],◎,6414.1,"【名词】
1.【形动】 ;敏捷，灵敏。（頭の働きや行動のすばやいこと。また、そのさま。）
","頭を敏活に働かす。
灵活地动脑筋。",6414.2
敏感,[びんかん],◎,6415.1,"【名·形容动词/ナ形容词】
1.敏感，感觉敏锐，灵敏。
","音に対して敏感だ。
对声音敏感。",6415.2
貧窮,[ひんきゅう],◎,6416.1,"【名·自动词·サ变/三类】
1.贫穷；贫困。
","貧窮にあえぐ。
苦于贫困。",6416.2
貧血,[ひんけつ],◎,6417.1,"【名·自动词·サ变/三类】
1.贫血。
",,
品行,[ひんこう],◎,6418.1,"【名词】
1.品行，行为。（ふだんのおこない。身持ち。行状。）
","品行方正。
品行端正。",6418.2
貧困,[ひんこん],◎,6419.1,"【名·形容动词/ナ形容词】
1.贫困，贫穷；贫乏。
","貧困家庭。
贫困的家庭。",6419.2
